Date,Requests,DataSent
2010-10-04-13,36995615,637800053212
2010-10-04-15,43339834,702891657103
2010-10-04-12,32345032,573388185062
2010-10-04-05,23375578,438829214236
2010-10-03-21,36859681,523757975448
2010-10-04-18,43367030,669322606151
2010-10-04-11,29673215,538574183634
2010-10-04-20,43756958,679692857571
2010-10-04-14,41237993,697493924162
2010-10-04-17,43249921,679885110947
2010-10-05-02,30111187,528947377375
2010-10-04-10,29311547,534265166587
2010-10-04-19,44214740,685604155005
2010-10-05-00,30650954,512566968940
2010-10-04-16,43951443,700668600283
2010-10-05-03,28799696,518672593663
2010-10-05-04,26368995,486922201331
2010-10-05-01,30544332,527088968410
2010-10-04-21,41788939,653418960528
2010-10-04-23,32562444,532276998478
2010-10-04-08,26116338,481828260086
2010-10-05-06,22974072,440930613683
2010-10-05-05,23701351,442855395801
2010-10-04-22,37134982,588499482877
2010-10-05-15,45516759,752063950582
2010-10-05-14,42930678,728289518399
2010-10-05-13,38433772,663931181177
2010-10-05-07,24719712,472883232792
2010-10-05-16,45131234,723881980349
2010-10-05-19,46930952,694804498605
2010-10-05-22,44037645,591509621607
2010-10-05-18,45366716,705331992925
2010-10-05-20,51527231,695116785130
2010-10-05-23,39609597,539758693978
2010-10-05-10,30246635,553458837871
2010-10-06-03,29903076,509988914613
2010-10-05-12,33810680,605160859401
2010-10-05-21,48930459,657434408526
2010-10-06-05,25520167,459296437972
2010-10-06-00,37202890,512129444366
2010-10-06-06,24067186,441764634571
2010-10-06-01,31471598,518756745501
2010-10-06-04,27475738,486859228648
2010-10-06-08,28495787,512642595443
2010-10-06-10,31531842,542608256613
2010-10-06-02,31509485,530297367760
2010-10-06-07,26176836,477500601014
2010-10-05-17,45014952,706802415449
2010-10-06-14,45497210,741847896554
2010-10-06-16,46482980,722712201893
2010-10-06-19,44557245,665415660713
2010-10-06-09,30384199,530443908557
2010-10-06-13,40830371,681758219926
2010-10-06-15,47251123,749599379372
2010-10-06-21,41762966,648119570890
2010-10-06-11,32269246,559752621434
2010-10-06-18,44412480,647512931623
2010-10-06-23,32573922,538429166846
2010-10-06-17,45083906,662085404270
2010-10-07-02,30127110,540312478644
2010-10-07-01,30389317,529098784273
2010-10-07-03,29161985,533177030205
2010-10-06-20,44206520,675899872299
2010-10-07-05,24383627,467935712148
2010-10-06-12,35553242,613943583445
2010-10-07-08,28296838,533297149706
2010-10-07-06,23829846,465639943834
2010-10-07-04,26932837,509305660913
2010-10-07-11,31573113,581263884041
2010-10-07-09,30347629,569121778542
2010-10-07-07,25901574,499978011170
2010-10-07-14,43400248,738272676513
2010-10-07-15,44760725,736049006079
2010-10-07-16,44947865,721570146083
2010-10-07-18,44361615,695926886032
2010-10-07-17,44171599,700569564712
2010-10-07-21,40512832,620280609301
2010-10-07-13,39081351,682999994087
2010-10-07-20,43135303,672201778739
2010-10-07-00,30595198,524216026710
2010-10-08-00,28720273,490552669943
2010-10-07-12,34716345,621984997549
2010-10-07-10,31271074,578483000053
2010-10-07-23,31121275,515461331478
2010-10-07-22,35538190,550882797693
2010-10-08-03,26988256,498967641025
2010-10-08-06,22606068,436719913438
2010-10-08-02,27961597,505664282548
2010-10-08-04,25283123,482882291820
2010-10-08-09,28979538,542646973701
2010-10-08-10,29999780,554533861679
2010-10-08-05,23213410,445060765890
2010-10-08-14,39383170,683391564385
2010-10-08-15,40738016,687125200722
2010-10-08-12,32527453,587576763095
2010-10-08-16,40183764,667413191518
2010-10-08-17,39059875,648608173010
2010-10-08-19,43636818,627191201037
2010-10-08-13,35864830,631957213756
2010-10-08-18,39035911,636560992714
2010-10-08-22,31463347,492679835174
2010-10-08-23,26661045,402782615627
2010-10-08-21,35704089,582534588044
2010-10-09-01,22290552,362993497048
2010-10-09-05,19729569,337315977267
2010-10-08-11,30290914,555349223988
2010-10-09-02,21831018,366448993543
2010-10-09-04,20795663,352294252436
2010-10-09-00,23741758,372261474139
2010-10-09-06,19710290,372177386240
2010-10-09-08,22389771,411080676820
2010-10-09-10,26383585,449191161641
2010-10-08-20,43079274,612024938007
2010-10-09-13,31510628,514642569103
2010-10-09-14,33673037,551017852364
2010-10-09-11,27207321,458607245027
2010-10-09-09,24597229,430343321512
2010-10-09-18,36898393,592468498955
2010-10-09-17,36907612,595267270648
2010-10-09-20,35518533,576631630731
2010-10-09-19,35824954,576299737550
2010-10-09-15,35746862,580489845527
2010-10-09-03,21943687,367653767222
2010-10-10-00,25264097,443176404276
2010-10-09-12,29071018,483859019833
2010-10-09-07,20672479,396861063979
2010-10-10-05,21290234,407614679052
2010-10-10-03,23258167,437995548365
2010-10-09-22,31987261,528774921028
2010-10-10-06,20489546,391682583239
2010-10-10-07,20691947,382641084939
2010-10-09-21,34435704,561293518264
2010-10-10-09,25645897,377251430401
2010-10-10-10,28308631,386569341939
2010-10-10-11,29571410,397208734769
2010-10-08-07,24925735,473328736582
2010-10-10-08,22929294,401861608338
2010-10-10-15,38244571,511039403091
2010-10-10-14,36117448,485932644610
2010-10-10-17,41121740,548594113832
2010-10-10-18,41459503,552018655195
2010-10-10-19,37783585,497145227247
2010-10-10-13,33406975,448434024322
2010-10-10-20,37922151,518737098075
2010-10-10-12,31253717,420703153071
2010-10-10-02,23444064,435751579326
2010-10-10-21,38655153,535528405263
2010-10-10-01,23935800,437745022491
2010-10-11-02,26904131,440795764535
2010-10-11-04,25159381,422814749921
2010-10-11-01,26749575,434302387111
2010-10-10-23,29825811,454356798822
2010-10-11-05,23764798,398930811172
2010-10-10-22,34185773,490336457555
2010-10-11-03,26673437,440313398810
2010-10-11-00,26943114,422898607453
2010-10-11-07,24641542,397858887468
2010-10-11-09,29760014,466612370452
2010-10-11-12,35184098,560590416861
2010-10-11-11,32237176,510498231600
2010-10-11-14,43782202,668469635230
2010-10-11-16,46312278,660658471347
2010-10-10-16,40055380,535964699101
2010-10-11-18,45994330,642542545680
2010-10-11-15,45815957,672477747989
2010-10-11-20,50448272,601435691555
2010-10-11-17,46081351,647744056039
2010-10-11-23,33395118,549665309771
2010-10-11-22,38125837,570575630319
2010-10-11-19,47355942,658277290346
2010-10-12-00,30954679,527650847725
2010-10-11-21,49120929,587107303808
2010-10-12-01,30488909,534506406529
2010-10-12-02,30417522,548007414684
2010-10-12-06,24729756,481553458079
2010-10-12-10,32081712,563596683711
2010-10-11-06,23113502,385080846409
2010-10-12-11,32730297,589330659732
2010-10-12-03,29440397,542128741646
2010-10-12-05,24895299,476231846569
2010-10-11-10,31570502,483723302619
2010-10-12-07,26515008,505779744843
2010-10-12-08,28199200,487532990715
2010-10-12-04,27585993,524185629992
2010-10-12-21,50456981,656432876789
2010-10-12-18,46673454,718797129134
2010-10-12-22,38473824,595185526427
2010-10-12-17,46617159,718789336174
2010-10-13-01,30537000,531829786482
2010-10-13-02,30716677,545260028616
2010-10-13-03,29036899,524882287824
2010-10-13-05,24783223,471065109043
2010-10-13-06,24424747,475892595907
2010-10-13-04,26787300,504229047141
2010-10-13-07,26276463,495150269935
2010-10-13-08,28660594,530050699465
2010-10-12-23,33159455,534950477462
2010-10-13-00,30963112,523083291807
2010-10-13-12,35353300,617898815591
2010-10-13-14,44337241,739422106712
2010-10-13-18,45829739,732943363274
2010-10-13-17,45187314,715594673133
2010-10-13-09,30412713,537000311173
2010-10-13-16,45862582,731256015679
2010-10-13-19,45790946,716234506759
2010-10-13-11,32062777,573097790156
2010-10-13-21,42524451,658588628426
2010-10-13-23,32502616,534076636275
2010-10-14-01,29586140,517640691802
2010-10-14-02,29446680,529197787829
2010-10-13-15,45998205,743791059143
2010-10-14-04,26413903,497633763079
2010-10-14-03,28474624,517172212449
2010-10-13-10,31889291,569192205640
2010-10-14-06,23508301,450352075282
2010-10-14-05,23937273,452120492788
2010-10-14-00,30200524,515450323018
2010-10-14-09,30583417,561347980475
2010-10-13-22,37478187,594714942870
2010-10-14-12,34863304,610822869963
2010-10-14-10,31384513,548862176915
2010-10-14-15,44321580,719204597420
2010-10-13-20,45131104,693551167506
2010-10-14-16,44460310,704646569804
2010-10-14-20,43731067,677510619280
2010-10-14-17,43868360,683950710107
2010-10-14-22,36454172,580279735223
2010-10-14-18,44683993,679844456436
2010-10-15-00,33348154,501910527027
2010-10-14-21,41116392,641833687089
2010-10-14-23,36214221,529219947789
2010-10-15-03,26803615,498611166260
2010-10-15-02,27902081,520344061779
2010-10-14-14,42883304,715990772172
2010-10-14-19,44173611,685980368591
2010-10-15-05,22855981,442999359070
2010-10-14-11,32038597,570191591982
2010-10-14-13,39213885,670704841403
2010-10-15-01,28264642,501400648536
2010-10-15-06,22495846,440774229849
2010-10-14-07,25623880,481539137410
2010-10-15-09,29147495,535843221344
2010-10-15-12,32710362,582713463672
2010-10-15-11,30136978,545729334192
2010-10-15-07,24477601,462924044420
2010-10-15-15,41218482,686213848833
2010-10-15-14,39614288,677755996898
2010-10-15-13,36338692,628843755366
2010-10-15-10,29938906,541113484693
2010-10-15-19,39088075,628741538692
2010-10-15-23,27943022,475371996875
2010-10-16-00,24691785,434382837586
2010-10-15-21,36466500,584856580349
2010-10-16-01,22898304,415922816227
2010-10-15-22,32446684,531119417058
2010-10-15-17,39660681,647432491335
2010-10-15-18,39538966,641801278325
2010-10-16-02,22301824,413903696532
2010-10-15-20,38152087,612239991746
2010-10-16-07,19651639,371626695806
2010-10-16-06,19205079,371026017389
2010-10-16-04,21127992,399653532234
2010-10-16-11,27688284,447137017776
2010-10-16-10,26555416,438554359376
2010-10-16-13,32214501,511249276046
2010-10-16-17,37999139,588048802776
2010-10-16-16,37399197,569213317421
2010-10-16-03,22186749,416007024646
2010-10-16-08,21527542,389576291827
2010-10-16-14,34805269,549206388543
2010-10-16-09,24205168,415610750858
2010-10-16-12,29389224,463459360759
2010-10-16-21,35901119,554878500309
2010-10-17-00,26616871,447729611389
2010-10-16-22,33239775,523133577882
2010-10-16-20,36619259,562793594498
2010-10-17-01,24923392,432635256037
2010-10-17-04,22762517,412288528195
2010-10-16-23,29844741,485384060838
2010-10-17-07,20931721,372352855630
2010-10-17-02,24048744,427238861319
2010-10-17-10,30394004,461668602209
2010-10-17-03,23666600,425436926893
2010-10-17-05,21456143,394139662121
2010-10-16-19,37139501,571822675194
2010-10-17-11,32001398,476399580227
2010-10-17-13,36875579,548197495558
2010-10-17-09,26806572,427127144037
2010-10-16-15,36858502,573840563283
2010-10-17-12,34031667,508008085509
2010-10-17-17,44595688,654431899831
2010-10-17-15,42323258,620596637457
2010-10-17-06,20496582,374004306915
2010-10-17-14,39920886,590266135245
2010-10-17-18,42044890,619629504826
2010-10-17-22,37525432,569282772264
2010-10-18-02,29904601,531677485965
2010-10-17-16,43879447,643418706203
2010-10-18-01,30206368,523025966762
2010-10-17-19,43034064,620099379321
2010-10-17-20,44100761,645256618442
2010-10-18-05,24635655,461603467264
2010-10-18-04,27187555,508577186947
2010-10-18-03,28877710,522809575784
2010-10-17-23,32871520,533349812647
2010-10-17-21,42029440,620614249732
2010-10-18-11,33213778,585439213672
2010-10-18-14,45420279,749687757908
2010-10-18-00,30263808,509422398937
2010-10-18-13,40902707,687963493239
2010-10-18-18,48280098,729617515878
2010-10-18-16,48160856,745121133191
2010-10-18-17,47783673,725637545018
2010-10-18-09,30925405,557545081942
2010-10-18-12,36113785,622876296010
2010-10-18-06,24098254,459024053354
2010-10-18-22,39601471,610190342025
2010-10-18-23,34383522,551304887422
2010-10-19-02,30549444,544394933704
2010-10-18-19,48656421,727980225070
2010-10-18-07,25830996,484069043399
2010-10-19-00,31965392,530857610540
2010-10-19-01,31331233,540600629998
2010-10-19-08,28453153,523180483762
2010-10-19-09,31048010,564637571902
2010-10-19-06,23231685,425490467676
2010-10-19-10,32358281,569081907738
2010-10-19-13,41031414,695803431436
2010-10-19-12,36356776,629834692136
2010-10-19-14,45468505,750693740984
2010-10-19-15,47226394,755795062343
2010-10-19-19,47479466,710173722736
2010-10-19-16,48451890,750254944616
2010-10-19-17,48164984,731274477834
2010-10-19-22,40057349,608949300403
2010-10-19-20,46430368,695852765767
2010-10-19-21,44196571,667076555708
2010-10-19-23,39742336,556563877693
2010-10-20-00,36777806,530817824646
2010-10-20-02,31017549,543122695040
2010-10-20-03,29446895,527259064479
2010-10-20-01,31441270,534637869395
2010-10-20-04,27244666,503772768234
2010-10-20-06,23856733,447060229254
2010-10-20-07,25556004,461005724075
2010-10-20-08,28452953,515497999760
2010-10-19-18,48100031,724784162880
2010-10-20-09,30938808,552263372915
2010-10-20-12,36350696,618288427870
2010-10-20-14,45917403,742400799892
2010-10-20-20,45436976,688650513909
2010-10-20-17,47030220,718894666532
2010-10-20-16,48165651,742780944338
2010-10-20-21,42900965,655254065288
2010-10-20-15,47694450,749383992666
2010-10-20-18,43887910,673658039595
2010-10-21-00,31241496,524963935136
2010-10-20-19,46292897,701044298920
2010-10-20-11,33067050,575197598488
2010-10-21-01,30550600,525474750693
2010-10-21-05,23966256,456631612422
2010-10-21-04,26408364,497895828810
2010-10-20-05,24526474,460363712556
2010-10-21-07,24839740,428585046235
2010-10-21-02,29900555,527378700583
2010-10-21-06,23299222,442234692158
2010-10-21-12,35689359,616828034641
2010-10-21-13,40417181,679973030760
2010-10-21-10,31899892,566538757931
2010-10-21-11,32617381,574108656210
2010-10-21-09,30478771,552950520788
2010-10-21-03,28601428,517688763180
2010-10-21-16,47129331,738343782192
2010-10-21-17,46405471,710174066845
2010-10-21-14,44313683,733474790772
2010-10-21-21,42975983,650868797629
2010-10-21-15,46375168,744546118215
2010-10-21-19,45853150,688872280418
2010-10-22-01,29544211,506577379505
2010-10-22-02,28306814,498757587555
2010-10-21-22,38403297,584087471160
2010-10-21-23,38060349,530794770706
2010-10-22-06,22707913,432303367124
2010-10-22-03,27667726,498379501668
2010-10-22-04,25409551,475094438330
2010-10-22-00,35018964,508286815284
2010-10-22-09,29534436,524848082447
2010-10-22-11,31295373,544812912036
2010-10-21-20,45270388,679808196387
2010-10-22-05,23135699,435579275579
2010-10-22-10,30682848,535774510474
2010-10-22-12,34012154,583345739175
2010-10-22-16,42173532,674756121467
2010-10-22-13,37917042,635347608714
2010-10-22-08,27273589,489696452201
2010-10-22-18,39625880,631493150882
2010-10-22-14,41441303,681598476557
2010-10-22-19,39936286,627654479700
2010-10-22-21,37455435,582395267372
2010-10-22-23,17483365,451625630096
2010-10-22-22,25426225,514860286216
2010-10-23-01,14942007,400781654793
2010-10-22-17,39722967,628963762119
2010-10-23-00,15736592,411233368312
2010-10-23-05,12991799,367902735523
2010-10-23-03,14265830,399799604488
2010-10-22-20,39249441,610901569827
2010-10-23-11,16531159,425700307939
2010-10-23-07,12645688,353301548655
2010-10-23-09,14674924,388905478921
2010-10-23-13,19084399,482860169320
2010-10-23-10,15804839,408745251385
2010-10-23-12,17683007,452827714496
2010-10-23-04,13747316,393375279223
2010-10-23-02,14391236,394675228643
2010-10-23-16,22642851,562058175065
2010-10-23-15,22054925,552587241548
2010-10-23-20,21998581,545478188061
2010-10-23-19,22340397,550537667761
2010-10-23-14,20802368,525013883330
2010-10-23-17,22526289,551743429884
2010-10-23-06,12500614,353370308342
2010-10-24-03,15520767,424737374821
2010-10-24-04,14975883,419652631463
2010-10-24-00,17017540,442829215541
2010-10-23-22,20379779,508017497546
2010-10-24-05,14418812,402569337848
2010-10-24-02,15919236,439743865007
2010-10-24-06,13736510,376353283123
2010-10-24-08,14457961,378021675828
2010-10-23-18,22840998,562280271325
2010-10-23-23,18684585,475538788238
2010-10-24-01,16081429,430480105290
2010-10-24-10,17708714,435691818585
2010-10-23-21,21658300,535724827474
2010-10-24-16,25753849,615044478198
2010-10-24-17,26198268,618975612881
2010-10-24-07,13669609,368874205351
2010-10-24-15,24716254,593321667220
2010-10-24-09,15881908,403140361960
2010-10-24-20,26260086,629530661989
2010-10-24-13,21731954,520274108618
2010-10-24-11,18756033,452960093514
2010-10-25-02,18987778,516828050710
2010-10-24-19,26681577,635377363323
2010-10-25-04,17387911,491859326408
2010-10-24-18,26332593,615791268347
2010-10-25-03,18499059,512263033626
2010-10-25-06,15295664,441492866903
2010-10-25-05,15880101,450161856565
2010-10-25-01,19245087,511909256626
2010-10-25-08,17427785,493673371846
2010-10-24-23,20582055,519130522654
2010-10-24-14,23491800,565983107735
2010-10-25-09,18564605,517228205074
2010-10-25-00,19237429,499914825515
2010-10-25-10,19193543,511256539648
2010-10-24-12,20034090,482900242889
2010-10-25-18,28576084,700264959536
2010-10-25-13,24640894,654752172740
2010-10-25-16,28883303,722776303113
2010-10-25-15,28399330,723622298186
2010-10-25-21,27300403,664604026481
2010-10-25-19,28857353,699601778430
2010-10-25-23,21929782,550632038211
2010-10-26-02,19480198,531440863740
2010-10-25-17,28445982,704142738103
2010-10-25-22,24978120,622067706213
2010-10-25-20,28425068,689114241262
2010-10-26-01,19954369,527698537441
2010-10-26-05,15744080,451084075630
2010-10-25-12,21601548,580912858585
2010-10-26-06,15368838,446552024360
